Id,SalePrice
2808,148361.61666666667
2809,127604.17555555554
2810,136255.7103174603
2811,164120.34666666668
2812,144333.44222222222
2813,154979.38333333333
2814,151442.03333333333
2815,113701.385
2816,240612.89333333334
2817,138952.63666666666
2818,132799.89666666667
2819,169122.58666666667
2820,133731.94833333333
2821,110916.775
2822,196627.46
2823,231932.72333333333
2824,171440.34333333332
2825,152429.66666666666
2826,130011.76666666666
2827,143807.24
2828,214672.95
2829,175056.61
2830,232514.53
2831,192581.4175
2832,219685.02
2833,266584.7
2834,215298.7
2835,222735.70333333334
2836,195402.97619047618
2837,164118.73
2838,143012.22666666665
2839,180834.89
2840,200944.08666666667
2841,198585.74706349208
2842,221476.8761111111
2843,141058.34
2844,159124.49484848484
2845,123465.6985185185
2846,210216.0727777778
2847,199333.85
2848,224345.66
2849,216103.48666666666
2850,282944.5055555555
2851,237772.99666666667
2852,238229.0227777778
2853,234069.48833333334
2854,137453.03333333333
2855,204457.46333333335
2856,205996.29666666666
2857,189269.54285714286
2858,203947.23555555556
2859,144576.5762962963
2860,124240.65222222224
2861,132069.73777777777
2862,192731.62738095238
2863,118473.65111111109
2864,260654.46
2865,141755.39666666667
2866,137038.48333333334
2867,92505.00629629631
2868,107817.87666666666
2869,131243.09444444446
2870,166639.09
2871,113111.48
2872,60807.833333333336
2873,115143.01333333334
2874,149007.72
2875,124792.74777777778
2876,155163.12
2877,143100.30333333334
2878,155438.88333333333
2879,150626.13636363635
2880,107222.5
2881,152701.5588888889
2882,159248.5
2883,169628.83888888892
2884,176394.39444444442
2885,188940.56666666668
2886,199182.46666666667
2887,113369.53328282828
2888,124000.40388888888
2889,65462.87666666666
2890,84758.93166666667
2891,141478.36111111112
2892,69328.51666666666
2893,112126.25111111112
2894,65300.36666666667
2895,302383.1
2896,286672.55333333334
2897,203177.06666666668
2898,153276.33333333334
2899,226259.2
2900,156399.22666666665
2901,199123.68333333332
2902,185654.90333333332
2903,340864.2366666667
2904,362944.3333333333
2905,118585.33333333333
2906,206787.01666666666
2907,113879.06
2908,127639.5357142857
2909,146662.52
2910,85347.31
2911,86049.07333333333
2912,150242.73804093568
2913,89983.83
2914,81246.93
2915,84924.67
2916,86057.97666666667
2917,155394.99
2918,108753.75111111112
2919,233267.67555555553
